
    -15.50   -0.5211    0.2029
    -15.00   -0.4312    0.1740
    -14.50   -0.4354    0.1729
    -13.50   -0.4369    0.1606
    -13.00   -0.4051    0.1538
    -12.50   -0.4688    0.1640
    -12.00   -0.4162    0.1458
    -11.50   -0.3873    0.1396
    -11.00   -0.4456    0.1463
    -10.00   -0.5107    0.1255
     -9.50   -0.5276    0.1169
     -9.00   -0.5345    0.1072
     -8.50   -0.4431    0.1056
     -8.00   -0.4763    0.0979
     -7.50   -0.4996    0.0928
     -7.00   -0.5729    0.0847
     -6.50   -0.7223    0.0686
     -6.00   -0.5703    0.0767
     -5.50   -0.6336    0.0699
     -5.00   -0.7016    0.0582
     -4.50   -0.6417    0.0627
     -4.00   -0.6729    0.0522
     -3.50   -0.6350    0.0543
     -3.00   -0.6207    0.0499
     -2.50   -0.5896    0.0518
     -2.00   -0.5625    0.0483
     -1.50   -0.5388    0.0493
     -1.00   -0.5077    0.0479
     -0.50   -0.4859    0.0480
      0.00   -0.4535    0.0468
      0.50   -0.4334    0.0468
      1.00   -0.4063    0.0460
      1.50   -0.3793    0.0457
      2.00   -0.3570    0.0450
      2.50   -0.3311    0.0446
      3.00   -0.3037    0.0446
      3.50   -0.2681    0.0448
      4.00   -0.1690    0.0485
      4.50    0.0834    0.0548
      5.00    0.2693    0.0579
      5.50    0.3003    0.0573
      6.00    0.3028    0.0567
      6.50    0.3138    0.0566
      7.00    0.3576    0.0570
      7.50    0.4242    0.0572
      8.00    0.5017    0.0568
      8.50    0.6121    0.0524
      9.00    0.7863    0.0403
      9.50    0.9150    0.0354
     10.00    0.9570    0.0376
     10.50    0.9969    0.0413
     11.00    1.0371    0.0460
     11.50    1.0465    0.0507
     12.00    1.0649    0.0591
     12.50    1.0339    0.0666
     13.00    0.9796    0.0765
     13.50    0.8938    0.0923
     14.00    0.8109    0.1146
     14.50    0.6992    0.1496
     15.00    0.7258    0.1913
     15.50    0.6939    0.1908
     16.00    0.7405    0.2043
     16.50    0.7064    0.1991
     17.00    0.7087    0.2030
     17.50    0.7489    0.2160
     18.00    0.7871    0.2417
     18.50    0.7576    0.2338
     19.00    0.7606    0.2385
     19.50    0.7801    0.2479
     20.00    0.8326    0.2713
     20.50    0.8408    0.2873
     21.00    0.8174    0.2807
     21.50    0.8189    0.2862
     22.00    0.8301    0.2956
     22.50    0.8525    0.3079
     23.00    0.8900    0.3383
     23.50    0.8682    0.3362
     24.00    0.8453    0.3353
     25.00    0.7651    0.3271
     25.50    0.7588    0.3284
     26.00    0.7615    0.3323
     26.50    0.8236    0.3742
     27.00    0.7888    0.3615
     27.50    0.7635    0.3506
     28.00    0.7463    0.3425
     28.50    0.7418    0.3420
     29.00    0.7420    0.3445
     29.50    0.7430    0.3472
     30.00    0.7445    0.3498
     31.00    1.0113    0.4599
     32.00    1.0150    0.4881
     33.00    1.0183    0.5168
     34.00    1.0211    0.5459
     35.00    1.0234    0.5754
