    -12.50   -0.3227    0.1534
    -12.00   -0.3221    0.1492
    -11.50   -0.3241    0.1453
    -11.00   -0.3153    0.1399
    -10.50   -0.2868    0.1322
    -10.00   -0.2585    0.1254
     -9.50   -0.2324    0.1192
     -9.00   -0.2050    0.1121
     -8.50   -0.1735    0.1044
     -8.00   -0.1492    0.0972
     -7.50   -0.1281    0.0857
     -7.00   -0.1114    0.0799
     -6.50   -0.0652    0.0730
     -6.00   -0.0162    0.0657
     -5.00    0.0682    0.0478
     -4.00    0.2097    0.0319
     -3.00    0.3695    0.0193
     -2.50    0.4498    0.0147
     -2.00    0.5011    0.0132
     -1.50    0.5705    0.0119
     -1.00    0.6416    0.0108
     -0.50    0.6892    0.0099
      0.50    0.7896    0.0093
      1.00    0.8520    0.0093
      1.50    0.9057    0.0094
      2.00    0.9659    0.0094
      2.50    1.0157    0.0096
      3.00    1.0706    0.0097
      3.50    1.1234    0.0098
      4.00    1.1713    0.0100
      4.50    1.2180    0.0103
      5.00    1.2628    0.0108
      5.50    1.3036    0.0114
      6.00    1.3392    0.0122
      6.50    1.3696    0.0132
      7.00    1.3911    0.0146
      7.50    1.4132    0.0161
      8.00    1.4346    0.0178
      8.50    1.4575    0.0195
      9.00    1.4772    0.0215
      9.50    1.4982    0.0236
     10.00    1.5168    0.0259
     10.50    1.5398    0.0280
     11.00    1.5564    0.0307
     11.50    1.5698    0.0337
     12.00    1.5878    0.0365
     12.50    1.6002    0.0398
     13.00    1.6066    0.0440
     13.50    1.6221    0.0474
     14.00    1.6283    0.0520
     14.50    1.6237    0.0579
     15.00    1.6344    0.0624
     15.50    1.6369    0.0679
     16.00    1.6254    0.0756
     16.50    1.6193    0.0830
     17.00    1.6223    0.0895
     17.50    1.6195    0.0970
     18.00    1.6106    0.1056
     18.50    1.5949    0.1155
     19.00    1.5738    0.1263
     19.50    1.5501    0.1371
     20.00    1.5363    0.1473
     20.50    1.5178    0.1592
     21.00    1.4930    0.1735
     21.50    1.4542    0.1930
     22.00    1.1912    0.3229
     26.50    0.9305    0.3368
     27.00    1.5561    0.3135
     28.00    1.5594    0.3408
     29.00    1.5643    0.3687
     30.00    1.5705    0.3973
     31.00    1.5778    0.4264
     32.00    1.5860    0.4561
     33.00    1.5949    0.4862
     34.00    1.6043    0.5167
     35.00    1.6140    0.5476
     36.00    1.6238    0.5789
     37.00    1.6335    0.6105
     38.00    1.6431    0.6424
     39.00    1.6523    0.6745
     40.00    1.6610    0.7068
     41.00    1.6690    0.7393
     42.00    1.6763    0.7719
     43.00    1.6828    0.8045
     44.00    1.6883    0.8373
     45.00    1.6927    0.8700
     46.00    1.6960    0.9028
     47.00    1.6981    0.9355
     48.00    1.6989    0.9680
     49.00    1.6984    1.0005
     50.00    1.6964    1.0328
     51.00    1.6929    1.0648
     52.00    1.6880    1.0966
     53.00    1.6814    1.1282
     54.00    1.6733    1.1594
     55.00    1.6635    1.1903
     56.00    1.6520    1.2208
     57.00    1.6389    1.2508
     58.00    1.6240    1.2804
     59.00    1.6074    1.3095
     60.00    1.5891    1.3380
     61.00    1.5690    1.3660
     62.00    1.5471    1.3934
     63.00    1.5235    1.4202
     64.00    1.4982    1.4463
     65.00    1.4711    1.4717
     66.00    1.4423    1.4964
     67.00    1.4118    1.5203
     68.00    1.3796    1.5434
     69.00    1.3457    1.5657
     70.00    1.3102    1.5872
     71.00    1.2731    1.6078
     72.00    1.2344    1.6275
     73.00    1.1942    1.6463
     74.00    1.1524    1.6642
     75.00    1.1093    1.6811
     76.00    1.0647    1.6970
     77.00    1.0187    1.7120
     78.00    0.9714    1.7259
     79.00    0.9229    1.7388
     80.00    0.8732    1.7506
     81.00    0.8224    1.7613
     82.00    0.7705    1.7710
     83.00    0.7176    1.7796
     84.00    0.6637    1.7871
     85.00    0.6090    1.7935
     86.00    0.5535    1.7988
     87.00    0.4972    1.8029
     88.00    0.4403    1.8059
     89.00    0.3829    1.8078
     90.00    0.3250    1.8086
     91.00    0.2666    1.8082
     92.00    0.2079    1.8067
     93.00    0.1490    1.8041
     94.00    0.0899    1.8003
     95.00    0.0308    1.7954
     96.00   -0.0284    1.7894
     97.00   -0.0874    1.7823
     98.00   -0.1463    1.7741
     99.00   -0.2049    1.7649
    100.00   -0.2631    1.7545
    101.00   -0.3209    1.7431
    102.00   -0.3782    1.7306
    103.00   -0.4348    1.7172
    104.00   -0.4908    1.7027
    105.00   -0.5460    1.6872
    106.00   -0.6003    1.6707
    107.00   -0.6536    1.6533
    108.00   -0.7244    1.6350
    109.00   -0.7752    1.6157
    110.00   -0.8249    1.5956
    111.00   -0.8733    1.5746
    112.00   -0.9204    1.5528
