263.001492868801,2.81206559952922,99
263.001475533477,2.81206185010842,99
262.965574451948,2.81251714456402,99
262.857961771338,2.8118702326672,99
262.67844133988,2.8077559655572,99
262.427055208976,2.79502989544052,99
262.107874284054,2.76896530994952,99
261.72610591916,2.72780323852864,99
261.285921492291,2.67063127195044,99
260.79196652225,2.59669399074132,99
260.249259920201,2.50560707612891,99
259.663056232943,2.39749083143159,99
259.03886205237,2.27281041472338,99
258.382313256423,2.1324400189282,99
257.699072408934,1.97754994925516,99
256.994880765589,1.80961787146099,99
256.275381657194,1.63015471016988,99
255.547162506802,1.4405852452856,99
254.817048132862,1.2445087170106,99
254.089695860468,1.04665243543924,99
253.367529673458,0.849736378607041,99
252.653017668839,0.655437581559682,99
251.95033536799,0.463915161645801,99
251.264357792306,0.275533968438262,99
250.600271467112,0.0916516862282034,99
249.962862307585,-0.086115868535741,99
249.35672412856,-0.256103696993821,99
248.786188817314,-0.416358672762399,99
248.255270138233,-0.5650509144245,99
247.767660423336,-0.700038990654014,99
247.326721707625,-0.819416225876033,99
246.935453350105,-0.920773706044452,99
246.596406283023,-1.00105550898992,99
246.310685107907,-1.0574822438218,99
246.077279956717,-1.08731448943498,99
245.894879917826,-1.09103538921387,99
245.766523138136,-1.07161708437801,99
245.693898255221,-1.01622784994289,99
245.663053137112,-0.920935338700677,99
245.664319480052,-0.803291316783458,99
245.703824611983,-0.668720932775928,99
245.782684172649,-0.518271273050507,99
245.900564483447,-0.35753097681795,99
246.059820022855,-0.188240937365446,99
246.259807532169,-0.0108669167746116,99
246.500527681225,0.171651532766917,99
246.78206066562,0.35818854107095,99
247.102672513029,0.547951706505599,99
247.461062240263,0.739153501059022,99
247.855735791952,0.930563464722438,99
248.284467765622,1.12055705434135,99
248.745363055814,1.30774448251249,99
249.236024272618,1.49104468818136,99
249.753893818848,1.66894274127813,99
250.296412199619,1.84026808056886,99
250.860518121514,2.00390492837244,99
251.443413144535,2.15861289623988,99
252.042171834296,2.30348705393631,99
252.653438196875,2.43734788362705,99
253.274494821773,2.5593354481268,99
253.902010943196,2.66932817027393,99
254.53275425213,2.76624586889541,99
255.163853611822,2.84993935508281,99
255.791462872044,2.92032075048267,99
256.413096994429,2.97679813252843,99
257.026205256775,3.02009005034231,99
257.627046932577,3.05004069605575,99
258.213974148255,3.06747316263263,99
258.784337632869,3.07540740790238,99
259.333535842848,3.07557011539251,99
259.857266656386,3.06922648786839,99
260.351435535622,3.05726926159301,99
260.812133955976,3.04048623502597,99
261.235665652096,3.01943892155665,99
261.618553630775,2.99468182165259,99
261.957284422419,2.96576350107972,99
262.251108464721,2.93145120816762,99
262.501724967399,2.89387265040244,99
262.708069974827,2.85878597885443,99
262.865383312004,2.83183945563537,99
262.966182810108,2.81633241954365,99
263.001492868801,2.81206559952922,99
